id,nameWithOwner,url,createdAt,updatedAt,primaryLanguage,releases,pullRequests,issues,IssuesClosed,age,timeSinceLastUpdate,reasonIssuesIssuesClosed
MDEwOlJlcG9zaXRvcnk4NDgxMTQ2Ng==,mqyqingfeng/Blog,https://github.com/mqyqingfeng/Blog,2017-03-13T10:04:33Z,2023-09-06T08:47:05Z,,0,3,311,98,2368,10.589166666666667,0.31511254019292606
MDEwOlJlcG9zaXRvcnkzMjM5NjU2NTk=,alist-org/alist,https://github.com/alist-org/alist,2020-12-23T17:40:29Z,2023-09-06T17:52:14Z,Go,102,399,2516,2446,987,1.5033333333333334,0.9721780604133545
MDEwOlJlcG9zaXRvcnkzMTE2ODMzOTA=,WerWolv/ImHex,https://github.com/WerWolv/ImHex,2020-11-10T14:27:00Z,2023-09-06T17:53:35Z,C++,58,339,830,668,1030,1.4808333333333332,0.8048192771084337
MDEwOlJlcG9zaXRvcnk1NzE3NzA=,jgm/pandoc,https://github.com/jgm/pandoc,2010-03-20T20:34:23Z,2023-09-06T18:01:45Z,Haskell,124,1480,7016,6086,4917,1.3447222222222222,0.8674458380843786
MDEwOlJlcG9zaXRvcnk1NjcxNzQ5Mw==,joshbuchea/HEAD,https://github.com/joshbuchea/HEAD,2016-04-20T20:05:37Z,2023-09-06T10:55:49Z,,0,86,91,73,2694,8.44361111111111,0.8021978021978022
MDEwOlJlcG9zaXRvcnk0ODYyNjMzNQ==,vuejs/vue-cli,https://github.com/vuejs/vue-cli,2015-12-26T23:11:20Z,2023-09-06T10:25:28Z,JavaScript,177,1258,5463,4542,2810,8.949444444444444,0.8314113124656782
R_kgDOIfhljw,Stability-AI/stablediffusion,https://github.com/Stability-AI/stablediffusion,2022-11-23T23:59:50Z,2023-09-06T18:00:18Z,Python,0,18,244,63,286,1.3688888888888888,0.2581967213114754
MDEwOlJlcG9zaXRvcnk5NTE4OTEzOA==,alibaba/p3c,https://github.com/alibaba/p3c,2017-06-23T06:15:51Z,2023-09-06T13:26:33Z,Kotlin,0,62,840,695,2266,5.931388888888889,0.8273809523809523
MDEwOlJlcG9zaXRvcnkyNTczMDU4,foundation/foundation-sites,https://github.com/foundation/foundation-sites,2011-10-13T23:05:42Z,2023-09-05T19:19:26Z,HTML,78,2950,8193,8140,4345,0.05,0.9935310631026486
MDEwOlJlcG9zaXRvcnkxNTg3MDM5ODE=,lib-pku/libpku,https://github.com/lib-pku/libpku,2018-11-22T13:33:06Z,2023-09-06T14:25:18Z,TeX,0,22,41,31,1749,4.952222222222222,0.7560975609756098
MDEwOlJlcG9zaXRvcnkxNzk2MTM5NzY=,PKUanonym/REKCARC-TSC-UHT,https://github.com/PKUanonym/REKCARC-TSC-UHT,2019-04-05T03:31:23Z,2023-09-06T16:50:01Z,HTML,0,132,27,26,1615,2.540277777777778,0.9629629629629629
MDEwOlJlcG9zaXRvcnkzMjI0Nzg0Nw==,ReactiveX/rxjs,https://github.com/ReactiveX/rxjs,2015-03-15T06:17:10Z,2023-09-06T18:08:03Z,TypeScript,0,2543,3106,2900,3097,1.2397222222222222,0.9336767546683837
MDEwOlJlcG9zaXRvcnk3MjkwNzI1Mw==,ityouknow/spring-boot-examples,https://github.com/ityouknow/spring-boot-examples,2016-11-05T05:32:33Z,2023-09-06T14:55:53Z,Java,0,7,104,99,2496,4.4425,0.9519230769230769
MDEwOlJlcG9zaXRvcnkxMjAwMDUw,ariya/phantomjs,https://github.com/ariya/phantomjs,2010-12-27T08:18:58Z,2023-09-06T08:16:33Z,C++,0,562,4745,4731,4636,11.098055555555556,0.9970495258166491
MDEwOlJlcG9zaXRvcnk0NDg0NDUx,amix/vimrc,https://github.com/amix/vimrc,2012-05-29T16:19:29Z,2023-09-06T16:44:12Z,Vim Script,0,104,504,499,4117,2.6372222222222224,0.9900793650793651
MDEwOlJlcG9zaXRvcnkyMzI5NzY2,mathiasbynens/dotfiles,https://github.com/mathiasbynens/dotfiles,2011-09-05T18:07:54Z,2023-09-05T23:37:39Z,Shell,0,44,386,247,4384,19.746388888888887,0.6398963730569949
MDEwOlJlcG9zaXRvcnkxNzAzMjY5Mjk=,goabstract/Awesome-Design-Tools,https://github.com/goabstract/Awesome-Design-Tools,2019-02-12T13:55:30Z,2023-09-06T18:19:57Z,JavaScript,0,283,32,25,1667,1.041388888888889,0.78125
MDEwOlJlcG9zaXRvcnkzMDk2OTE4OA==,react-boilerplate/react-boilerplate,https://github.com/react-boilerplate/react-boilerplate,2015-02-18T14:36:32Z,2023-09-06T11:44:12Z,JavaScript,16,715,1898,1822,3122,7.637222222222222,0.9599578503688093
MDEwOlJlcG9zaXRvcnkyMzgzMTY0Mjg=,CSSEGISandData/COVID-19,https://github.com/CSSEGISandData/COVID-19,2020-02-04T22:03:53Z,2023-09-06T13:38:54Z,,0,2152,3759,2079,1309,5.725555555555555,0.553072625698324
MDEwOlJlcG9zaXRvcnkxNzM3NTQzNg==,lukehoban/es6features,https://github.com/lukehoban/es6features,2014-03-03T18:29:30Z,2023-09-06T13:40:20Z,,0,41,57,36,3474,5.701666666666667,0.631578947368421
MDEwOlJlcG9zaXRvcnk5MjgwNzYxNg==,byoungd/English-level-up-tips,https://github.com/byoungd/English-level-up-tips,2017-05-30T07:18:52Z,2023-09-06T18:37:21Z,HTML,0,24,84,62,2290,0.7513888888888889,0.7380952380952381
MDEwOlJlcG9zaXRvcnkxNDcwNTY5MQ==,ziadoz/awesome-php,https://github.com/ziadoz/awesome-php,2013-11-26T03:14:19Z,2023-09-06T18:19:59Z,,0,386,125,123,3571,1.0408333333333333,0.984
MDEwOlJlcG9zaXRvcnkzNTQ0NDI0,httpie/cli,https://github.com/httpie/cli,2012-02-25T12:39:13Z,2023-09-06T19:17:10Z,Python,45,393,827,683,4211,0.08777777777777777,0.8258766626360339
MDEwOlJlcG9zaXRvcnk5MTI1MzY5OA==,ccxt/ccxt,https://github.com/ccxt/ccxt,2017-05-14T15:41:56Z,2023-09-06T18:34:04Z,Python,1,8532,9013,8227,2306,0.8061111111111111,0.9127926328636414
MDEwOlJlcG9zaXRvcnk2MTcxNTQzMQ==,Binaryify/NeteaseCloudMusicApi,https://github.com/Binaryify/NeteaseCloudMusicApi,2016-06-22T11:58:03Z,2023-09-06T16:16:19Z,JavaScript,178,270,1294,1169,2632,3.1019444444444444,0.9034003091190108
MDEwOlJlcG9zaXRvcnkyNzU5OTM4ODU=,appsmithorg/appsmith,https://github.com/appsmithorg/appsmith,2020-06-30T04:07:36Z,2023-09-06T14:41:43Z,TypeScript,182,9019,15758,12203,1163,4.6786111111111115,0.7744003046071837
MDEwOlJlcG9zaXRvcnkxMjAzOTUxNzY=,alibaba/easyexcel,https://github.com/alibaba/easyexcel,2018-02-06T03:14:08Z,2023-09-06T14:24:14Z,Java,8,163,3025,2753,2038,4.97,0.9100826446280992
MDEwOlJlcG9zaXRvcnk5ODc3MTExMA==,zhongyang219/TrafficMonitor,https://github.com/zhongyang219/TrafficMonitor,2017-07-30T02:51:17Z,2023-09-06T17:27:22Z,C++,24,43,1507,609,2229,1.9177777777777778,0.4041141340411413
MDEwOlJlcG9zaXRvcnk5NTg3Njc3NQ==,elsewhencode/project-guidelines,https://github.com/elsewhencode/project-guidelines,2017-06-30T10:17:55Z,2023-09-06T10:57:53Z,JavaScript,0,113,38,29,2259,8.409166666666666,0.7631578947368421
MDEwOlJlcG9zaXRvcnkzMTA4NTEzMA==,airbnb/lottie-web,https://github.com/airbnb/lottie-web,2015-02-20T21:02:59Z,2023-09-06T17:38:45Z,JavaScript,0,128,2786,2106,3119,1.7280555555555555,0.7559224694903087
MDEwOlJlcG9zaXRvcnkxMzA4ODQ0NzA=,solidjs/solid,https://github.com/solidjs/solid,2018-04-24T16:36:27Z,2023-09-06T16:53:04Z,TypeScript,33,314,809,765,1961,2.4894444444444446,0.9456118665018541
MDEwOlJlcG9zaXRvcnkyMDU2MzEy,niklasvh/html2canvas,https://github.com/niklasvh/html2canvas,2011-07-16T01:05:58Z,2023-09-06T14:07:22Z,TypeScript,45,186,2519,1647,4435,5.251111111111111,0.6538308852719333
R_kgDOHJsRFw,The-Run-Philosophy-Organization/run,https://github.com/The-Run-Philosophy-Organization/run,2022-04-10T05:42:40Z,2023-09-06T12:49:55Z,,0,168,240,207,514,6.541944444444445,0.8625
MDEwOlJlcG9zaXRvcnkxNTU4NTQ0NA==,IanLunn/Hover,https://github.com/IanLunn/Hover,2014-01-02T14:27:35Z,2023-09-06T09:07:32Z,SCSS,10,23,106,83,3534,10.248333333333333,0.7830188679245284
MDEwOlJlcG9zaXRvcnk5MDc5MzQxOA==,sharkdp/fd,https://github.com/sharkdp/fd,2017-05-09T21:27:10Z,2023-09-06T18:12:19Z,Rust,35,471,766,678,2310,1.168611111111111,0.8851174934725848
MDEwOlJlcG9zaXRvcnkzNDgyNDQ5OQ==,square/leakcanary,https://github.com/square/leakcanary,2015-04-29T23:54:16Z,2023-09-06T16:15:17Z,Kotlin,33,864,1541,1464,3051,3.1191666666666666,0.9500324464633355
MDEwOlJlcG9zaXRvcnkxNjQxNDA3NTY=,files-community/Files,https://github.com/files-community/Files,2019-01-04T18:19:14Z,2023-09-06T18:38:06Z,C#,96,4206,8317,7909,1706,0.7388888888888889,0.950943849945894
MDEwOlJlcG9zaXRvcnk0NTgwNTg=,symfony/symfony,https://github.com/symfony/symfony,2010-01-04T14:21:21Z,2023-09-06T17:30:53Z,PHP,446,20610,18869,18348,4993,1.8591666666666666,0.9723885738512905
MDEwOlJlcG9zaXRvcnk4OTI0NzgxMQ==,CMU-Perceptual-Computing-Lab/openpose,https://github.com/CMU-Perceptual-Computing-Lab/openpose,2017-04-24T14:06:31Z,2023-09-06T18:53:37Z,C++,15,168,1905,1649,2326,0.4802777777777778,0.8656167979002625
MDEwOlJlcG9zaXRvcnkxMzcxNTQxMTQ=,yichengchen/clashX,https://github.com/yichengchen/clashX,2018-06-13T02:51:24Z,2023-09-06T17:55:20Z,Swift,37,38,0,0,1911,1.4516666666666667,0.0
MDEwOlJlcG9zaXRvcnkyMTgxMTUzMDM=,vercel/swr,https://github.com/vercel/swr,2019-10-28T18:16:01Z,2023-09-06T16:25:25Z,TypeScript,108,724,814,761,1409,2.950277777777778,0.9348894348894349
MDEwOlJlcG9zaXRvcnkxODY0MzYz,composer/composer,https://github.com/composer/composer,2011-06-08T08:53:00Z,2023-09-06T12:04:36Z,PHP,184,2700,7438,7307,4473,7.2972222222222225,0.9823877386394192
MDEwOlJlcG9zaXRvcnkzMjg4MzEyNDQ=,ibraheemdev/modern-unix,https://github.com/ibraheemdev/modern-unix,2021-01-12T00:50:14Z,2023-09-06T12:44:30Z,,0,10,68,11,967,6.6322222222222225,0.16176470588235295
MDEwOlJlcG9zaXRvcnk2MTQxMjAyMg==,ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,2016-06-18T01:52:42Z,2023-09-06T14:00:43Z,TypeScript,147,1757,3046,2456,2636,5.361944444444444,0.8063033486539725
MDEwOlJlcG9zaXRvcnkzNDc1NzE4Mg==,donnemartin/interactive-coding-challenges,https://github.com/donnemartin/interactive-coding-challenges,2015-04-28T21:36:39Z,2023-09-06T14:22:54Z,Python,0,176,65,31,3052,4.992222222222222,0.47692307692307695
MDEwOlJlcG9zaXRvcnkxMzA3ODk2OA==,postcss/postcss,https://github.com/postcss/postcss,2013-09-24T23:06:48Z,2023-09-06T18:17:18Z,TypeScript,241,712,939,921,3633,1.0855555555555556,0.9808306709265175
MDEwOlJlcG9zaXRvcnk0Mjk1NjQ2Nw==,herrbischoff/awesome-macos-command-line,https://github.com/herrbischoff/awesome-macos-command-line,2015-09-22T19:37:55Z,2023-09-06T12:24:18Z,,0,104,0,0,2905,6.9688888888888885,0.0
MDEwOlJlcG9zaXRvcnkxNjU2MzU4Nw==,cockroachdb/cockroach,https://github.com/cockroachdb/cockroach,2014-02-06T00:18:47Z,2023-09-06T19:05:16Z,Go,0,48576,55306,49833,3499,0.2861111111111111,0.9010414783206162
MDEwOlJlcG9zaXRvcnk5NzA4NjU0Mw==,TheAlgorithms/JavaScript,https://github.com/TheAlgorithms/JavaScript,2017-07-13T06:12:33Z,2023-09-06T19:15:24Z,JavaScript,0,690,178,172,2246,0.11722222222222223,0.9662921348314607
MDEwOlJlcG9zaXRvcnk3NjEzMjU3,SeleniumHQ/selenium,https://github.com/SeleniumHQ/selenium,2013-01-14T21:40:56Z,2023-09-06T17:49:04Z,Java,85,1558,9362,9186,3886,1.556111111111111,0.9812005981627857
MDEwOlJlcG9zaXRvcnk1ODg0MjcwNw==,trailofbits/algo,https://github.com/trailofbits/algo,2016-05-15T03:42:48Z,2023-09-06T13:34:22Z,Jinja,2,510,1557,1407,2670,5.801111111111111,0.9036608863198459
MDEwOlJlcG9zaXRvcnkyMzczNjQ0OQ==,VincentGarreau/particles.js,https://github.com/VincentGarreau/particles.js,2014-09-06T14:29:47Z,2023-09-06T16:53:24Z,JavaScript,6,21,400,104,3287,2.483888888888889,0.26
MDEwOlJlcG9zaXRvcnkzMzExMDcwMTg=,FuelLabs/sway,https://github.com/FuelLabs/sway,2021-01-19T20:54:33Z,2023-09-06T18:45:05Z,Rust,115,2431,2325,1767,959,0.6225,0.76
MDEwOlJlcG9zaXRvcnkxMjA0MjU3Nzk=,lapce/lapce,https://github.com/lapce/lapce,2018-02-06T08:41:06Z,2023-09-06T19:13:25Z,Rust,26,822,1466,840,2038,0.1502777777777778,0.572987721691678
MDEwOlJlcG9zaXRvcnkxMzc0NTE0MDM=,alibaba/nacos,https://github.com/alibaba/nacos,2018-06-15T06:49:27Z,2023-09-06T17:51:13Z,Java,58,2458,7484,7233,1909,1.5202777777777778,0.9664617851416355
MDEwOlJlcG9zaXRvcnk3MTkzMjM0OQ==,ray-project/ray,https://github.com/ray-project/ray,2016-10-25T19:38:30Z,2023-09-06T18:49:17Z,Python,71,19117,15238,12243,2506,0.5525,0.8034518965743536
MDEwOlJlcG9zaXRvcnkxNTMwODQ5OQ==,SortableJS/Sortable,https://github.com/SortableJS/Sortable,2013-12-19T10:10:13Z,2023-09-06T12:45:08Z,JavaScript,24,244,1722,1302,3548,6.621666666666667,0.7560975609756098
MDEwOlJlcG9zaXRvcnkxMDE3ODI2NDc=,facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,2017-08-29T16:26:12Z,2023-09-06T17:54:42Z,Python,16,218,4003,3015,2199,1.4622222222222223,0.753185111166625
MDEwOlJlcG9zaXRvcnkxMzg4NjQ3Ng==,zsh-users/zsh-autosuggestions,https://github.com/zsh-users/zsh-autosuggestions,2013-10-26T16:09:37Z,2023-09-06T19:04:52Z,Shell,0,108,554,438,3602,0.2927777777777778,0.7906137184115524
MDEwOlJlcG9zaXRvcnk0NjI3MzQ0NQ==,transloadit/uppy,https://github.com/transloadit/uppy,2015-11-16T12:32:33Z,2023-09-06T15:58:23Z,JavaScript,64,2321,2091,1956,2851,3.4008333333333334,0.9354375896700143
MDEwOlJlcG9zaXRvcnk4NDUzMzE1OA==,yunjey/pytorch-tutorial,https://github.com/yunjey/pytorch-tutorial,2017-03-10T07:41:47Z,2023-09-06T13:56:58Z,Python,0,28,177,113,2371,5.424444444444444,0.6384180790960452
MDEwOlJlcG9zaXRvcnkxNjYwNzg5OA==,harness/drone,https://github.com/harness/drone,2014-02-07T07:54:44Z,2023-09-06T19:04:45Z,Go,29,998,1812,1740,3498,0.2947222222222222,0.9602649006622517
R_kgDOHL0RdA,geekan/HowToLiveLonger,https://github.com/geekan/HowToLiveLonger,2022-04-16T04:15:18Z,2023-09-06T15:01:59Z,,0,13,123,101,508,4.340833333333333,0.8211382113821138
R_kgDOIjPLxQ,acheong08/ChatGPT,https://github.com/acheong08/ChatGPT,2022-12-03T14:35:24Z,2023-09-06T16:48:07Z,Python,277,294,812,801,277,2.5719444444444446,0.9864532019704434
MDEwOlJlcG9zaXRvcnk1NjM1Mzc0MA==,kubernetes/minikube,https://github.com/kubernetes/minikube,2016-04-15T22:38:35Z,2023-09-06T16:12:37Z,Go,143,6896,8769,7967,2699,3.163611111111111,0.9085414528452503
MDEwOlJlcG9zaXRvcnkyNzAwMTU5,alibaba/druid,https://github.com/alibaba/druid,2011-11-03T05:12:51Z,2023-09-06T15:43:57Z,Java,48,1027,4035,1460,4325,3.641388888888889,0.3618339529120198
MDEwOlJlcG9zaXRvcnk3MDQzMTEwNg==,ZuzooVn/machine-learning-for-software-engineers,https://github.com/ZuzooVn/machine-learning-for-software-engineers,2016-10-09T21:20:25Z,2023-09-06T15:35:32Z,,0,58,24,9,2522,3.7816666666666667,0.375
MDEwOlJlcG9zaXRvcnk0MDIwNDY=,parallax/jsPDF,https://github.com/parallax/jsPDF,2009-12-06T14:56:32Z,2023-09-06T19:03:52Z,JavaScript,32,700,2393,2260,5022,0.30944444444444447,0.9444212285833682
MDEwOlJlcG9zaXRvcnkzMzA0MTcxMQ==,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,2015-03-28T16:52:40Z,2023-09-06T17:11:28Z,JavaScript,0,95,28,21,3084,2.182777777777778,0.75
R_kgDOJLWfsQ,lm-sys/FastChat,https://github.com/lm-sys/FastChat,2023-03-19T00:18:02Z,2023-09-06T19:14:41Z,Python,7,530,1105,740,171,0.12916666666666668,0.669683257918552
MDEwOlJlcG9zaXRvcnkxNTYwODQ1MzA=,ehang-io/nps,https://github.com/ehang-io/nps,2018-11-04T13:22:51Z,2023-09-06T18:15:21Z,Go,59,74,1127,686,1767,1.1180555555555556,0.6086956521739131
MDEwOlJlcG9zaXRvcnkyMjE4MDk3NzY=,Kr328/ClashForAndroid,https://github.com/Kr328/ClashForAndroid,2019-11-15T00:13:59Z,2023-09-06T18:19:28Z,Kotlin,90,24,1061,904,1391,1.0494444444444444,0.8520263901979265
MDEwOlJlcG9zaXRvcnkyMTQ2NzExMA==,explosion/spaCy,https://github.com/explosion/spaCy,2014-07-03T15:15:40Z,2023-09-06T12:04:42Z,Python,118,3431,5468,5393,3352,7.295555555555556,0.9862838332114119
MDEwOlJlcG9zaXRvcnk1MzM3MDk4OA==,GoogleChrome/lighthouse,https://github.com/GoogleChrome/lighthouse,2016-03-08T01:03:11Z,2023-09-06T18:33:06Z,JavaScript,101,4927,8780,8211,2738,0.8222222222222222,0.9351936218678816
MDEwOlJlcG9zaXRvcnkxMTQ1MjMxODQ=,crossoverJie/JCSprout,https://github.com/crossoverJie/JCSprout,2017-12-17T09:06:50Z,2023-09-06T14:46:54Z,Java,0,69,89,59,2089,4.592222222222222,0.6629213483146067
MDEwOlJlcG9zaXRvcnkxNjY1MzU5NzQ=,Advanced-Frontend/Daily-Interview-Question,https://github.com/Advanced-Frontend/Daily-Interview-Question,2019-01-19T10:49:00Z,2023-09-06T09:57:39Z,JavaScript,0,15,558,298,1691,9.413055555555555,0.5340501792114696
MDEwOlJlcG9zaXRvcnkxODcyMzgzNg==,dromara/hutool,https://github.com/dromara/hutool,2014-04-13T07:23:51Z,2023-09-06T16:29:41Z,Java,134,380,2438,2432,3433,2.879166666666667,0.9975389663658737
MDEwOlJlcG9zaXRvcnkyMDQwODY4NjI=,streamlit/streamlit,https://github.com/streamlit/streamlit,2019-08-24T00:14:52Z,2023-09-06T19:20:40Z,Python,63,3061,3544,2910,1474,0.029444444444444443,0.8211060948081265
MDEwOlJlcG9zaXRvcnkzMjU3ODQ2Nw==,danielgindi/Charts,https://github.com/danielgindi/Charts,2015-03-20T10:49:12Z,2023-09-06T13:16:16Z,Swift,37,415,4179,3359,3092,6.102777777777778,0.8037808088059344
MDEwOlJlcG9zaXRvcnkxMDI1NzgzNDU=,coolsnowwolf/lede,https://github.com/coolsnowwolf/lede,2017-09-06T07:39:03Z,2023-09-06T16:40:11Z,C,6,1810,7919,7314,2191,2.7041666666666666,0.9236014648314181
MDEwOlJlcG9zaXRvcnkyODE2NzgwMg==,Tencent/weui,https://github.com/Tencent/weui,2014-12-18T04:09:54Z,2023-09-06T17:11:26Z,HTML,42,192,661,614,3184,2.183333333333333,0.9288956127080181
MDEwOlJlcG9zaXRvcnk0NTQ1NjgwNA==,jobbole/awesome-python-cn,https://github.com/jobbole/awesome-python-cn,2015-11-03T09:50:50Z,2023-09-06T17:32:36Z,Makefile,0,51,28,18,2864,1.8305555555555555,0.6428571428571429
MDEwOlJlcG9zaXRvcnkxNDEyNTI1NA==,hashicorp/consul,https://github.com/hashicorp/consul,2013-11-04T22:15:27Z,2023-09-05T12:24:59Z,Go,146,11161,5241,4149,3592,6.9575,0.7916428162564396
MDEwOlJlcG9zaXRvcnkyNTQxMjg0,cheeriojs/cheerio,https://github.com/cheeriojs/cheerio,2011-10-09T04:23:20Z,2023-09-06T19:02:44Z,TypeScript,57,1793,1132,1111,4350,0.3283333333333333,0.9814487632508834
MDEwOlJlcG9zaXRvcnkxNjQ1NzQ2OTM=,qishibo/AnotherRedisDesktopManager,https://github.com/qishibo/AnotherRedisDesktopManager,2019-01-08T06:01:56Z,2023-09-06T15:41:07Z,JavaScript,45,133,879,689,1702,3.6886111111111113,0.7838452787258248
MDEwOlJlcG9zaXRvcnkyNTc5MzE0,fzaninotto/Faker,https://github.com/fzaninotto/Faker,2011-10-14T22:49:02Z,2023-09-05T08:26:47Z,PHP,12,823,570,494,4344,10.9275,0.8666666666666667
MDEwOlJlcG9zaXRvcnkzMjIxNTk3MA==,mobxjs/mobx,https://github.com/mobxjs/mobx,2015-03-14T14:31:38Z,2023-09-06T12:28:47Z,TypeScript,92,1067,1891,1864,3098,6.894166666666667,0.9857218402961396
MDEwOlJlcG9zaXRvcnkxNDgxMzA1,realpython/python-guide,https://github.com/realpython/python-guide,2011-03-15T03:24:20Z,2023-09-06T06:41:29Z,Batchfile,0,681,272,175,4558,12.6825,0.6433823529411765
MDEwOlJlcG9zaXRvcnkxNTMwODQ5OQ==,SortableJS/Sortable,https://github.com/SortableJS/Sortable,2013-12-19T10:10:13Z,2023-09-06T12:45:08Z,JavaScript,24,244,1722,1302,3548,6.621666666666667,0.7560975609756098
MDEwOlJlcG9zaXRvcnkxMDE3ODI2NDc=,facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,2017-08-29T16:26:12Z,2023-09-06T17:54:42Z,Python,16,218,4003,3015,2199,1.4622222222222223,0.753185111166625
MDEwOlJlcG9zaXRvcnkxMzg4NjQ3Ng==,zsh-users/zsh-autosuggestions,https://github.com/zsh-users/zsh-autosuggestions,2013-10-26T16:09:37Z,2023-09-06T19:04:52Z,Shell,0,108,554,438,3602,0.2927777777777778,0.7906137184115524
MDEwOlJlcG9zaXRvcnk0NjI3MzQ0NQ==,transloadit/uppy,https://github.com/transloadit/uppy,2015-11-16T12:32:33Z,2023-09-06T15:58:23Z,JavaScript,64,2321,2091,1956,2851,3.4008333333333334,0.9354375896700143
MDEwOlJlcG9zaXRvcnk4NDUzMzE1OA==,yunjey/pytorch-tutorial,https://github.com/yunjey/pytorch-tutorial,2017-03-10T07:41:47Z,2023-09-06T13:56:58Z,Python,0,28,177,113,2371,5.424444444444444,0.6384180790960452
MDEwOlJlcG9zaXRvcnkxNjYwNzg5OA==,harness/drone,https://github.com/harness/drone,2014-02-07T07:54:44Z,2023-09-06T19:04:45Z,Go,29,998,1812,1740,3498,0.2947222222222222,0.9602649006622517
R_kgDOHL0RdA,geekan/HowToLiveLonger,https://github.com/geekan/HowToLiveLonger,2022-04-16T04:15:18Z,2023-09-06T15:01:59Z,,0,13,123,101,508,4.340833333333333,0.8211382113821138
R_kgDOIjPLxQ,acheong08/ChatGPT,https://github.com/acheong08/ChatGPT,2022-12-03T14:35:24Z,2023-09-06T16:48:07Z,Python,277,294,812,801,277,2.5719444444444446,0.9864532019704434
MDEwOlJlcG9zaXRvcnk1NjM1Mzc0MA==,kubernetes/minikube,https://github.com/kubernetes/minikube,2016-04-15T22:38:35Z,2023-09-06T16:12:37Z,Go,143,6896,8769,7967,2699,3.163611111111111,0.9085414528452503
MDEwOlJlcG9zaXRvcnkyNzAwMTU5,alibaba/druid,https://github.com/alibaba/druid,2011-11-03T05:12:51Z,2023-09-06T15:43:57Z,Java,48,1027,4035,1460,4325,3.641388888888889,0.3618339529120198
MDEwOlJlcG9zaXRvcnk3MDQzMTEwNg==,ZuzooVn/machine-learning-for-software-engineers,https://github.com/ZuzooVn/machine-learning-for-software-engineers,2016-10-09T21:20:25Z,2023-09-06T15:35:32Z,,0,58,24,9,2522,3.7816666666666667,0.375
MDEwOlJlcG9zaXRvcnk0MDIwNDY=,parallax/jsPDF,https://github.com/parallax/jsPDF,2009-12-06T14:56:32Z,2023-09-06T19:03:52Z,JavaScript,32,700,2393,2260,5022,0.30944444444444447,0.9444212285833682
MDEwOlJlcG9zaXRvcnkzMzA0MTcxMQ==,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,2015-03-28T16:52:40Z,2023-09-06T17:11:28Z,JavaScript,0,95,28,21,3084,2.182777777777778,0.75
MDEwOlJlcG9zaXRvcnkyMDYwODQ=,Homebrew/legacy-homebrew,https://github.com/Homebrew/legacy-homebrew,2009-05-20T19:38:37Z,2023-09-01T03:20:09Z,,0,222,17034,17034,5221,16.038055555555555,1.0
R_kgDOJLWfsQ,lm-sys/FastChat,https://github.com/lm-sys/FastChat,2023-03-19T00:18:02Z,2023-09-06T19:14:41Z,Python,7,530,1105,740,171,0.12916666666666668,0.669683257918552
MDEwOlJlcG9zaXRvcnkxNzM3MjczMw==,OAI/OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification,2014-03-03T16:53:36Z,2023-09-06T15:04:31Z,JavaScript,10,781,2052,1491,3474,4.298611111111111,0.7266081871345029
MDEwOlJlcG9zaXRvcnkxNTYwODQ1MzA=,ehang-io/nps,https://github.com/ehang-io/nps,2018-11-04T13:22:51Z,2023-09-06T18:15:21Z,Go,59,74,1127,686,1767,1.1180555555555556,0.6086956521739131
MDEwOlJlcG9zaXRvcnkyMjE4MDk3NzY=,Kr328/ClashForAndroid,https://github.com/Kr328/ClashForAndroid,2019-11-15T00:13:59Z,2023-09-06T18:19:28Z,Kotlin,90,24,1061,904,1391,1.0494444444444444,0.8520263901979265
MDEwOlJlcG9zaXRvcnkzNDkyNDE=,jashkenas/underscore,https://github.com/jashkenas/underscore,2009-10-25T18:31:06Z,2023-09-06T14:23:59Z,JavaScript,0,741,1416,1385,5064,4.974166666666667,0.9781073446327684
MDEwOlJlcG9zaXRvcnkyMTQ2NzExMA==,explosion/spaCy,https://github.com/explosion/spaCy,2014-07-03T15:15:40Z,2023-09-06T12:04:42Z,Python,118,3431,5468,5393,3352,7.295555555555556,0.9862838332114119
MDEwOlJlcG9zaXRvcnk1MzM3MDk4OA==,GoogleChrome/lighthouse,https://github.com/GoogleChrome/lighthouse,2016-03-08T01:03:11Z,2023-09-06T18:33:06Z,JavaScript,101,4927,8780,8211,2738,0.8222222222222222,0.9351936218678816
MDEwOlJlcG9zaXRvcnkxMTQ1MjMxODQ=,crossoverJie/JCSprout,https://github.com/crossoverJie/JCSprout,2017-12-17T09:06:50Z,2023-09-06T14:46:54Z,Java,0,69,89,59,2089,4.592222222222222,0.6629213483146067
MDEwOlJlcG9zaXRvcnkxNjY1MzU5NzQ=,Advanced-Frontend/Daily-Interview-Question,https://github.com/Advanced-Frontend/Daily-Interview-Question,2019-01-19T10:49:00Z,2023-09-06T09:57:39Z,JavaScript,0,15,558,298,1691,9.413055555555555,0.5340501792114696
MDEwOlJlcG9zaXRvcnkxODcyMzgzNg==,dromara/hutool,https://github.com/dromara/hutool,2014-04-13T07:23:51Z,2023-09-06T16:29:41Z,Java,134,380,2438,2432,3433,2.879166666666667,0.9975389663658737
